View Name	View Description	View Version	Status Date
HL7 Version 2.5.1 Implementation Guide: Vital Records Death Reporting, DSTU R1	The HL7 V2.5.1 Vital Records Death Reporting specification covers the provision of death reporting data to the applicable jurisdictional vital records reporting agency within the United States utilizing the HL7 V2.5.1 standard.	1	07/09/2014 00:00:00

Value Set Name	Value Set Code	Value Set OID	Value Set Version	Value Set Definition	Value Set Status	VS Last Updated Date	VS Release Comments
Certifier Titles (NCHS)	PHVS_CertifierTitles_NCHS	2.16.840.1.114222.4.11.7212	2	To reflect the title used by death certifier to denote professional role.	Published	05/06/2014	Initial Import for : CFB42CD1-8D87-E311-AE2A-0017A477041A
Certifier Types (NCHS)	PHVS_CertifierTypes_NCHS	2.16.840.1.114222.4.11.6001	1	To reflect the type of certifier for the death certificate.	Published	12/07/2016	Initial Import for : 5740CB63-49D5-E311-8F3C-0017A477041A
Contributory Tobacco Use (NCHS)	PHVS_ContributoryTobaccoUse_NCHS	2.16.840.1.114222.4.11.6004	2	To reflect the extent to which tobacco use contributed to the person's death.	Published	03/22/2014	Initial Import for : 9D526071-C7B1-E311-8837-0017A477041A
Country (GEC)	PHVS_Country_GEC	2.16.840.1.114222.4.11.7162	1	A Country value set includes current countries as well as historical countries based on Geopolitical Entities and Codes (GEC). This list will be used for coding of birth, fetal death, and death certificates from 2014 onwards. A few codes appear more than once in the list alphabetized under commonly used variants of the official name. Note that codes are not available for countries that ceased to exist prior to June 15, 1970. list of country codes to be used within addresses PHIN VADS Reference: PHVS_Country_ISO_3166-1.	Published	10/01/2019	Initial Import for : 872D11D5-4CD5-E311-8F3C-0017A477041A
Manner of Death (NCHS)	PHVS_MannerOfDeath_NCHS	2.16.840.1.114222.4.11.6002	1	To reflect the manner that a person died	Published	03/22/2014	Initial Import for : A486B310-CFB1-E311-8837-0017A477041A
Place of Death (NCHS)	PHVS_PlaceOfDeath_NCHS	2.16.840.1.114222.4.11.7216	2	To reflect the death location of the decedent	Published	03/22/2014	Initial Import for : CD9182CF-C8B1-E311-8837-0017A477041A
Pregnancy Status (NCHS)	PHVS_PregnancyStatus_NCHS	2.16.840.1.114222.4.11.6003	2	To reflect whether the decedent was pregnant at or around the time of death	Published	04/01/2014	Initial Import for : 215BCB26-C8B9-E311-8837-0017A477041A
Transportation Relationships (NCHS)	PHVS_TransportationRelationships_NCHS	2.16.840.1.114222.4.11.6005	2	To reflect the specific role played by the decedent, e.g. driver, passenger in a death related to transportation	Published	03/22/2014	Initial Import for : 62376171-CCB1-E311-8837-0017A477041A
