Value Set Name	Value Set Code	Value Set OID	Value Set Version	Value Set Definition	Value Set Status	VS Last Updated Date	VS Release Comments
Manufacturers of vaccines (MVX)	PHVS_ManufacturersOfVaccinesMVX_CDC_NIP	2.16.840.1.114222.4.11.826	16	The CDC's National Immunization Program (NIP) maintains the HL7 external code set MVX. HL7 version 2.x Manufacturers of vaccines (code=MVX) used in chapter(s) 4. 	Published	07/19/2023	v16: Based on 11/1/22 update of MVX code system

Concept Code	Concept Name	Preferred Concept Name	Preferred Alternate Code	Code System OID	Code System Name	Code System Code	Code System Version	HL7 Table 0396 Code
PAX	Emergent Travel Health, Inc (Formerly PaxVax)	Emergent Travel Health, Inc (Formerly PaxVax)		2.16.840.1.113883.12.227	Manufacturers of vaccines (MVX)	PH_ManufacturersOfVaccinesMVX_CDC_NIP	20221101	MVX
EVN	Evans Medical Limited	Evans Medical Limited		2.16.840.1.113883.12.227	Manufacturers of vaccines (MVX)	PH_ManufacturersOfVaccinesMVX_CDC_NIP	20221101	MVX
GEO	GeoVax Labs, Inc.	GeoVax Labs, Inc.		2.16.840.1.113883.12.227	Manufacturers of vaccines (MVX)	PH_ManufacturersOfVaccinesMVX_CDC_NIP	20221101	MVX
SKB	GlaxoSmithKline	GlaxoSmithKline		2.16.840.1.113883.12.227	Manufacturers of vaccines (MVX)	PH_ManufacturersOfVaccinesMVX_CDC_NIP	20221101	MVX
GRE	Greer Laboratories, Inc.	Greer Laboratories, Inc.		2.16.840.1.113883.12.227	Manufacturers of vaccines (MVX)	PH_ManufacturersOfVaccinesMVX_CDC_NIP	20221101	MVX
GRF	Grifols	Grifols		2.16.840.1.113883.12.227	Manufacturers of vaccines (MVX)	PH_ManufacturersOfVaccinesMVX_CDC_NIP	20221101	MVX
IDB	ID Biomedical	ID Biomedical		2.16.840.1.113883.12.227	Manufacturers of vaccines (MVX)	PH_ManufacturersOfVaccinesMVX_CDC_NIP	20221101	MVX
IAG	Immuno International AG	Immuno International AG		2.16.840.1.113883.12.227	Manufacturers of vaccines (MVX)	PH_ManufacturersOfVaccinesMVX_CDC_NIP	20221101	MVX
IUS	Immuno-U.S., Inc.	Immuno-U.S., Inc.		2.16.840.1.113883.12.227	Manufacturers of vaccines (MVX)	PH_ManufacturersOfVaccinesMVX_CDC_NIP	20221101	MVX
INT	Intercell Biomedical	Intercell Biomedical		2.16.840.1.113883.12.227	Manufacturers of vaccines (MVX)	PH_ManufacturersOfVaccinesMVX_CDC_NIP	20221101	MVX
JSN	Janssen	Janssen		2.16.840.1.113883.12.227	Manufacturers of vaccines (MVX)	PH_ManufacturersOfVaccinesMVX_CDC_NIP	20221101	MVX
JNJ	Johnson and Johnson	Johnson and Johnson		2.16.840.1.113883.12.227	Manufacturers of vaccines (MVX)	PH_ManufacturersOfVaccinesMVX_CDC_NIP	20221101	MVX
KED	Kedrion Biopharma	Kedrion Biopharma		2.16.840.1.113883.12.227	Manufacturers of vaccines (MVX)	PH_ManufacturersOfVaccinesMVX_CDC_NIP	20221101	MVX
KGC	Korea Green Cross Corporation	Korea Green Cross Corporation		2.16.840.1.113883.12.227	Manufacturers of vaccines (MVX)	PH_ManufacturersOfVaccinesMVX_CDC_NIP	20221101	MVX
LED	Lederle	Lederle		2.16.840.1.113883.12.227	Manufacturers of vaccines (MVX)	PH_ManufacturersOfVaccinesMVX_CDC_NIP	20221101	MVX
MBL	Massachusetts Biologic Laboratories	Massachusetts Biologic Laboratories		2.16.840.1.113883.12.227	Manufacturers of vaccines (MVX)	PH_ManufacturersOfVaccinesMVX_CDC_NIP	20221101	MVX
MA	Massachusetts Public Health Biologic Laboratories	Massachusetts Public Health Biologic Laboratories		2.16.840.1.113883.12.227	Manufacturers of vaccines (MVX)	PH_ManufacturersOfVaccinesMVX_CDC_NIP	20221101	MVX
MCM	MCM Vaccine Company	MCM Vaccine Company		2.16.840.1.113883.12.227	Manufacturers of vaccines (MVX)	PH_ManufacturersOfVaccinesMVX_CDC_NIP	20221101	MVX
MDO	Medicago, Inc	Medicago, Inc		2.16.840.1.113883.12.227	Manufacturers of vaccines (MVX)	PH_ManufacturersOfVaccinesMVX_CDC_NIP	20221101	MVX
MED	MedImmune, Inc. (AstraZeneca)	MedImmune, Inc. (AstraZeneca)		2.16.840.1.113883.12.227	Manufacturers of vaccines (MVX)	PH_ManufacturersOfVaccinesMVX_CDC_NIP	20221101	MVX
MSD	Merck and Co., Inc.	Merck and Co., Inc.		2.16.840.1.113883.12.227	Manufacturers of vaccines (MVX)	PH_ManufacturersOfVaccinesMVX_CDC_NIP	20221101	MVX
IM	Merieux	Merieux		2.16.840.1.113883.12.227	Manufacturers of vaccines (MVX)	PH_ManufacturersOfVaccinesMVX_CDC_NIP	20221101	MVX
MIL	Miles	Miles		2.16.840.1.113883.12.227	Manufacturers of vaccines (MVX)	PH_ManufacturersOfVaccinesMVX_CDC_NIP	20221101	MVX
MOD	Moderna US, Inc.	Moderna US, Inc.		2.16.840.1.113883.12.227	Manufacturers of vaccines (MVX)	PH_ManufacturersOfVaccinesMVX_CDC_NIP	20221101	MVX
MSP	MSP Vaccine Company - (partnership Merck and Sanofi Pasteur)	MSP Vaccine Company - (partnership Merck and Sanofi Pasteur)		2.16.840.1.113883.12.227	Manufacturers of vaccines (MVX)	PH_ManufacturersOfVaccinesMVX_CDC_NIP	20221101	MVX
NAB	NABI	NABI		2.16.840.1.113883.12.227	Manufacturers of vaccines (MVX)	PH_ManufacturersOfVaccinesMVX_CDC_NIP	20221101	MVX
NYB	New York Blood Center	New York Blood Center		2.16.840.1.113883.12.227	Manufacturers of vaccines (MVX)	PH_ManufacturersOfVaccinesMVX_CDC_NIP	20221101	MVX
NAV	North American Vaccine, Inc.	North American Vaccine, Inc.		2.16.840.1.113883.12.227	Manufacturers of vaccines (MVX)	PH_ManufacturersOfVaccinesMVX_CDC_NIP	20221101	MVX
NOV	Novartis Pharmaceutical Corporation	Novartis Pharmaceutical Corporation		2.16.840.1.113883.12.227	Manufacturers of vaccines (MVX)	PH_ManufacturersOfVaccinesMVX_CDC_NIP	20221101	MVX
NVX	Novavax, Inc.	Novavax, Inc.		2.16.840.1.113883.12.227	Manufacturers of vaccines (MVX)	PH_ManufacturersOfVaccinesMVX_CDC_NIP	20221101	MVX
OTC	Organon Teknika Corporation	Organon Teknika Corporation		2.16.840.1.113883.12.227	Manufacturers of vaccines (MVX)	PH_ManufacturersOfVaccinesMVX_CDC_NIP	20221101	MVX
ORT	Ortho-clinical Diagnostics	Ortho-clinical Diagnostics		2.16.840.1.113883.12.227	Manufacturers of vaccines (MVX)	PH_ManufacturersOfVaccinesMVX_CDC_NIP	20221101	MVX
OTH	Other manufacturer	Other manufacturer		2.16.840.1.113883.12.227	Manufacturers of vaccines (MVX)	PH_ManufacturersOfVaccinesMVX_CDC_NIP	20221101	MVX
PD	Parkedale Pharmaceuticals	Parkedale Pharmaceuticals		2.16.840.1.113883.12.227	Manufacturers of vaccines (MVX)	PH_ManufacturersOfVaccinesMVX_CDC_NIP	20221101	MVX
PFR	Pfizer, Inc	Pfizer, Inc		2.16.840.1.113883.12.227	Manufacturers of vaccines (MVX)	PH_ManufacturersOfVaccinesMVX_CDC_NIP	20221101	MVX
PWJ	PowderJect Pharmaceuticals	PowderJect Pharmaceuticals		2.16.840.1.113883.12.227	Manufacturers of vaccines (MVX)	PH_ManufacturersOfVaccinesMVX_CDC_NIP	20221101	MVX
PRX	Praxis Biologics	Praxis Biologics		2.16.840.1.113883.12.227	Manufacturers of vaccines (MVX)	PH_ManufacturersOfVaccinesMVX_CDC_NIP	20221101	MVX
PSC	Protein Sciences	Protein Sciences		2.16.840.1.113883.12.227	Manufacturers of vaccines (MVX)	PH_ManufacturersOfVaccinesMVX_CDC_NIP	20221101	MVX
REB	Rebel Distributors	Rebel Distributors		2.16.840.1.113883.12.227	Manufacturers of vaccines (MVX)	PH_ManufacturersOfVaccinesMVX_CDC_NIP	20221101	MVX
PMC	Sanofi Pasteur	Sanofi Pasteur		2.16.840.1.113883.12.227	Manufacturers of vaccines (MVX)	PH_ManufacturersOfVaccinesMVX_CDC_NIP	20221101	MVX
