Value Set Name	Value Set Code	Value Set OID	Value Set Version	Value Set Definition	Value Set Status	VS Last Updated Date	VS Release Comments
eICR Processing Status Reason (eCR)	RRVS_eICRProcessingStatusReason_eCR	2.16.840.1.113883.10.20.15.2.5.7	2	This value set contains codes that describe the reason for the processing status (warning or error).	Published	05/02/2024	V2

Concept Code	Concept Name	Preferred Concept Name	Preferred Alternate Code	Code System OID	Code System Name	Code System Code	Code System Version	HL7 Table 0396 Code
RRVS23	 eICR was not processed with an error of: fatal problem with the eICR that was received 	 eICR was not processed with an error of: fatal problem with the eICR that was received 		2.16.840.1.114222.4.5.274	PHIN VS (CDC Local Coding System)	PH_PHINVS_CDC	20240502	CDCPHINVS
RRVS25	 eICR was not processed with an error of: significant content or format issues 	 eICR was not processed with an error of: significant content or format issues 		2.16.840.1.114222.4.5.274	PHIN VS (CDC Local Coding System)	PH_PHINVS_CDC	20240502	CDCPHINVS
RRVS24	eICR was not processed with an error of: an ongoing server problem	eICR was not processed with an error of: an ongoing server problem		2.16.840.1.114222.4.5.274	PHIN VS (CDC Local Coding System)	PH_PHINVS_CDC	20240502	CDCPHINVS
RRVS26	eICR was processed with the severe warning of: invalid eICR identifier	eICR was processed with the severe warning of: invalid eICR identifier		2.16.840.1.114222.4.5.274	PHIN VS (CDC Local Coding System)	PH_PHINVS_CDC	20240502	CDCPHINVS
RRVS27	eICR was processed with the severe warning of: required data not found	eICR was processed with the severe warning of: required data not found		2.16.840.1.114222.4.5.274	PHIN VS (CDC Local Coding System)	PH_PHINVS_CDC	20240502	CDCPHINVS
RRVS28	eICR was processed with the warning of: content or format issues	eICR was processed with the warning of: content or format issues		2.16.840.1.114222.4.5.274	PHIN VS (CDC Local Coding System)	PH_PHINVS_CDC	20240502	CDCPHINVS
RRVS30	Inactive eRSD (RCTC) Code	Inactive eRSD (RCTC) Code		2.16.840.1.114222.4.5.274	PHIN VS (CDC Local Coding System)	PH_PHINVS_CDC	20240502	CDCPHINVS
RRVS34	Malformed eRSD (RCTC) Version	Malformed eRSD (RCTC) Version		2.16.840.1.114222.4.5.274	PHIN VS (CDC Local Coding System)	PH_PHINVS_CDC	20240502	CDCPHINVS
RRVS29	Outdated eRSD (RCTC) Version	Outdated eRSD (RCTC) Version		2.16.840.1.114222.4.5.274	PHIN VS (CDC Local Coding System)	PH_PHINVS_CDC	20240502	CDCPHINVS
