Value Set Name	Value Set Code	Value Set OID	Value Set Version	Value Set Definition	Value Set Status	VS Last Updated Date	VS Release Comments
Preferred Language	PHVS_PreferredLangauge_NNDSS	2.16.840.1.114222.4.5.341	1	Comprehensive list of codes included in the NHSN Abridged Primary Language List	Published	06/20/2025	1

Concept Code	Concept Name	Preferred Concept Name	Preferred Alternate Code	Code System OID	Code System Name	Code System Code	Code System Version	HL7 Table 0396 Code
bho	Bhojpuri	Bhojpuri		1.0.639.3	ISO 639-3 Language	PH_Language_ISO_639-3	20240123	ISO6393
byn	Bilin	Bilin		1.0.639.3	ISO 639-3 Language	PH_Language_ISO_639-3	20240123	ISO6393
bis	Bislama	Bislama		1.0.639.3	ISO 639-3 Language	PH_Language_ISO_639-3	20240123	ISO6393
bvl	Bolivian Sign Language	Bolivian Sign Language		1.0.639.3	ISO 639-3 Language	PH_Language_ISO_639-3	20240123	ISO6393
bos	Bosnian	Bosnian		1.0.639.3	ISO 639-3 Language	PH_Language_ISO_639-3	20240123	ISO6393
bzs	Brazilian Sign Language	Brazilian Sign Language		1.0.639.3	ISO 639-3 Language	PH_Language_ISO_639-3	20240123	ISO6393
bul	Bulgarian	Bulgarian		1.0.639.3	ISO 639-3 Language	PH_Language_ISO_639-3	20240123	ISO6393
bqn	Bulgarian Sign Language	Bulgarian Sign Language		1.0.639.3	ISO 639-3 Language	PH_Language_ISO_639-3	20240123	ISO6393
mya	Burmese	Burmese		1.0.639.3	ISO 639-3 Language	PH_Language_ISO_639-3	20240123	ISO6393
lsb	Burundian Sign Language	Burundian Sign Language		1.0.639.3	ISO 639-3 Language	PH_Language_ISO_639-3	20240123	ISO6393
miu	Cacaloxtepec Mixtec	Cacaloxtepec Mixtec		1.0.639.3	ISO 639-3 Language	PH_Language_ISO_639-3	20240123	ISO6393
csx	Cambodian Sign Language	Cambodian Sign Language		1.0.639.3	ISO 639-3 Language	PH_Language_ISO_639-3	20240123	ISO6393
ceb	Cebuano	Cebuano		1.0.639.3	ISO 639-3 Language	PH_Language_ISO_639-3	20240123	ISO6393
tzm	Central Atlas Tamazight	Central Atlas Tamazight		1.0.639.3	ISO 639-3 Language	PH_Language_ISO_639-3	20240123	ISO6393
nch	Central Huasteca Nahuatl	Central Huasteca Nahuatl		1.0.639.3	ISO 639-3 Language	PH_Language_ISO_639-3	20240123	ISO6393
ckb	Central Kurdish	Central Kurdish		1.0.639.3	ISO 639-3 Language	PH_Language_ISO_639-3	20240123	ISO6393
nhn	Central Nahuatl	Central Nahuatl		1.0.639.3	ISO 639-3 Language	PH_Language_ISO_639-3	20240123	ISO6393
ncx	Central Puebla Nahuatl	Central Puebla Nahuatl		1.0.639.3	ISO 639-3 Language	PH_Language_ISO_639-3	20240123	ISO6393
shu	Chadian Arabic	Chadian Arabic		1.0.639.3	ISO 639-3 Language	PH_Language_ISO_639-3	20240123	ISO6393
cds	Chadian Sign Language	Chadian Sign Language		1.0.639.3	ISO 639-3 Language	PH_Language_ISO_639-3	20240123	ISO6393
cha	Chamorro	Chamorro		1.0.639.3	ISO 639-3 Language	PH_Language_ISO_639-3	20240123	ISO6393
mih	Chayuco Mixtec	Chayuco Mixtec		1.0.639.3	ISO 639-3 Language	PH_Language_ISO_639-3	20240123	ISO6393
xtb	Chazumba Mixtec	Chazumba Mixtec		1.0.639.3	ISO 639-3 Language	PH_Language_ISO_639-3	20240123	ISO6393
che	Chechen	Chechen		1.0.639.3	ISO 639-3 Language	PH_Language_ISO_639-3	20240123	ISO6393
cnu	Chenoua	Chenoua		1.0.639.3	ISO 639-3 Language	PH_Language_ISO_639-3	20240123	ISO6393
mii	Chigmecatitlán Mixtec	Chigmecatitlán Mixtec		1.0.639.3	ISO 639-3 Language	PH_Language_ISO_639-3	20240123	ISO6393
csg	Chilean Sign Language	Chilean Sign Language		1.0.639.3	ISO 639-3 Language	PH_Language_ISO_639-3	20240123	ISO6393
csl	Chinese Sign Language	Chinese Sign Language		1.0.639.3	ISO 639-3 Language	PH_Language_ISO_639-3	20240123	ISO6393
ctg	Chittagonian	Chittagonian		1.0.639.3	ISO 639-3 Language	PH_Language_ISO_639-3	20240123	ISO6393
cac	Chuj	Chuj		1.0.639.3	ISO 639-3 Language	PH_Language_ISO_639-3	20240123	ISO6393
chk	Chuukese	Chuukese		1.0.639.3	ISO 639-3 Language	PH_Language_ISO_639-3	20240123	ISO6393
nci	Classical Nahuatl	Classical Nahuatl		1.0.639.3	ISO 639-3 Language	PH_Language_ISO_639-3	20240123	ISO6393
naz	Coatepec Nahuatl	Coatepec Nahuatl		1.0.639.3	ISO 639-3 Language	PH_Language_ISO_639-3	20240123	ISO6393
miz	Coatzospan Mixtec	Coatzospan Mixtec		1.0.639.3	ISO 639-3 Language	PH_Language_ISO_639-3	20240123	ISO6393
csn	Colombian Sign Language	Colombian Sign Language		1.0.639.3	ISO 639-3 Language	PH_Language_ISO_639-3	20240123	ISO6393
csr	Costa Rican Sign Language	Costa Rican Sign Language		1.0.639.3	ISO 639-3 Language	PH_Language_ISO_639-3	20240123	ISO6393
csq	Croatia Sign Language	Croatia Sign Language		1.0.639.3	ISO 639-3 Language	PH_Language_ISO_639-3	20240123	ISO6393
hrv	Croatian	Croatian		1.0.639.3	ISO 639-3 Language	PH_Language_ISO_639-3	20240123	ISO6393
csf	Cuba Sign Language	Cuba Sign Language		1.0.639.3	ISO 639-3 Language	PH_Language_ISO_639-3	20240123	ISO6393
xtu	Cuyamecalco Mixtec	Cuyamecalco Mixtec		1.0.639.3	ISO 639-3 Language	PH_Language_ISO_639-3	20240123	ISO6393
acy	Cypriot Arabic	Cypriot Arabic		1.0.639.3	ISO 639-3 Language	PH_Language_ISO_639-3	20240123	ISO6393
ces	Czech	Czech		1.0.639.3	ISO 639-3 Language	PH_Language_ISO_639-3	20240123	ISO6393
cse	Czech Sign Language	Czech Sign Language		1.0.639.3	ISO 639-3 Language	PH_Language_ISO_639-3	20240123	ISO6393
dnj	Dan	Dan		1.0.639.3	ISO 639-3 Language	PH_Language_ISO_639-3	20240123	ISO6393
dan	Danish	Danish		1.0.639.3	ISO 639-3 Language	PH_Language_ISO_639-3	20240123	ISO6393
dsl	Danish Sign Language	Danish Sign Language		1.0.639.3	ISO 639-3 Language	PH_Language_ISO_639-3	20240123	ISO6393
prs	Dari	Dari		1.0.639.3	ISO 639-3 Language	PH_Language_ISO_639-3	20240123	ISO6393
div	Dhivehi	Dhivehi		1.0.639.3	ISO 639-3 Language	PH_Language_ISO_639-3	20240123	ISO6393
adf	Dhofari Arabic	Dhofari Arabic		1.0.639.3	ISO 639-3 Language	PH_Language_ISO_639-3	20240123	ISO6393
din	Dinka	Dinka		1.0.639.3	ISO 639-3 Language	PH_Language_ISO_639-3	20240123	ISO6393
xtd	Diuxi-Tilantongo Mixtec	Diuxi-Tilantongo Mixtec		1.0.639.3	ISO 639-3 Language	PH_Language_ISO_639-3	20240123	ISO6393
doq	Dominican Sign Language	Dominican Sign Language		1.0.639.3	ISO 639-3 Language	PH_Language_ISO_639-3	20240123	ISO6393
nld	Dutch	Dutch		1.0.639.3	ISO 639-3 Language	PH_Language_ISO_639-3	20240123	ISO6393
dse	Dutch Sign Language	Dutch Sign Language		1.0.639.3	ISO 639-3 Language	PH_Language_ISO_639-3	20240123	ISO6393
dyu	Dyula	Dyula		1.0.639.3	ISO 639-3 Language	PH_Language_ISO_639-3	20240123	ISO6393
dzo	Dzongkha	Dzongkha		1.0.639.3	ISO 639-3 Language	PH_Language_ISO_639-3	20240123	ISO6393
azd	Eastern Durango Nahuatl	Eastern Durango Nahuatl		1.0.639.3	ISO 639-3 Language	PH_Language_ISO_639-3	20240123	ISO6393
avl	Eastern Egyptian Bedawi Arabic	Eastern Egyptian Bedawi Arabic		1.0.639.3	ISO 639-3 Language	PH_Language_ISO_639-3	20240123	ISO6393
otm	Eastern Highland Otomi	Eastern Highland Otomi		1.0.639.3	ISO 639-3 Language	PH_Language_ISO_639-3	20240123	ISO6393
nhe	Eastern Huasteca Nahuatl	Eastern Huasteca Nahuatl		1.0.639.3	ISO 639-3 Language	PH_Language_ISO_639-3	20240123	ISO6393
eky	Eastern Kayah	Eastern Kayah		1.0.639.3	ISO 639-3 Language	PH_Language_ISO_639-3	20240123	ISO6393
ecs	Ecuadorian Sign Language	Ecuadorian Sign Language		1.0.639.3	ISO 639-3 Language	PH_Language_ISO_639-3	20240123	ISO6393
esl	Egypt Sign Language	Egypt Sign Language		1.0.639.3	ISO 639-3 Language	PH_Language_ISO_639-3	20240123	ISO6393
arz	Egyptian Arabic	Egyptian Arabic		1.0.639.3	ISO 639-3 Language	PH_Language_ISO_639-3	20240123	ISO6393
eng	English	English		1.0.639.3	ISO 639-3 Language	PH_Language_ISO_639-3	20240123	ISO6393
ots	Estado de México Otomi	Estado de México Otomi		1.0.639.3	ISO 639-3 Language	PH_Language_ISO_639-3	20240123	ISO6393
est	Estonian	Estonian		1.0.639.3	ISO 639-3 Language	PH_Language_ISO_639-3	20240123	ISO6393
eso	Estonian Sign Language	Estonian Sign Language		1.0.639.3	ISO 639-3 Language	PH_Language_ISO_639-3	20240123	ISO6393
eth	Ethiopian Sign Language	Ethiopian Sign Language		1.0.639.3	ISO 639-3 Language	PH_Language_ISO_639-3	20240123	ISO6393
ewe	Ewe	Ewe		1.0.639.3	ISO 639-3 Language	PH_Language_ISO_639-3	20240123	ISO6393
cfm	Falam Chin	Falam Chin		1.0.639.3	ISO 639-3 Language	PH_Language_ISO_639-3	20240123	ISO6393
fat	Fanti	Fanti		1.0.639.3	ISO 639-3 Language	PH_Language_ISO_639-3	20240123	ISO6393
fao	Faroese	Faroese		1.0.639.3	ISO 639-3 Language	PH_Language_ISO_639-3	20240123	ISO6393
fij	Fijian	Fijian		1.0.639.3	ISO 639-3 Language	PH_Language_ISO_639-3	20240123	ISO6393
fil	Filipino	Filipino		1.0.639.3	ISO 639-3 Language	PH_Language_ISO_639-3	20240123	ISO6393
fss	Finland-Swedish Sign Language	Finland-Swedish Sign Language		1.0.639.3	ISO 639-3 Language	PH_Language_ISO_639-3	20240123	ISO6393
fin	Finnish	Finnish		1.0.639.3	ISO 639-3 Language	PH_Language_ISO_639-3	20240123	ISO6393
fse	Finnish Sign Language	Finnish Sign Language		1.0.639.3	ISO 639-3 Language	PH_Language_ISO_639-3	20240123	ISO6393
fra	French	French		1.0.639.3	ISO 639-3 Language	PH_Language_ISO_639-3	20240123	ISO6393
fsl	French Sign Language	French Sign Language		1.0.639.3	ISO 639-3 Language	PH_Language_ISO_639-3	20240123	ISO6393
ful	Fulah	Fulah		1.0.639.3	ISO 639-3 Language	PH_Language_ISO_639-3	20240123	ISO6393
