Value Set Name	Value Set Code	Value Set OID	Value Set Version	Value Set Definition	Value Set Status	VS Last Updated Date	VS Release Comments
Lab Test Type (COVID-19)	PHVS_LabTestType_COVID-19	2.16.840.1.114222.4.11.7948	9	Epidemiologic interpretation of the type of test(s) performed for this case. Used in COVID-19 MMG.	Published	09/14/2021	Updated to include SARS-CoV-2 N IgG SerPl Ql IA, SARS-CoV-2 S IgG SerPl Ql IA, SARS-CoV-2 IFN-g Bld-Imp

Concept Code	Concept Name	Preferred Concept Name	Preferred Alternate Code	Code System OID	Code System Name	Code System Code	Code System Version	HL7 Table 0396 Code
95609-4	SARS-CoV-2 S gene Resp Ql Seq	SARS-CoV-2 (COVID-19) S gene [Presence] in Respiratory specimen by Sequencing		2.16.840.1.113883.6.1	LOINC	PH_LOINC	2.72	LN
96765-3	SARS-CoV-2 S gene Sal Ql NAA+probe	SARS-CoV-2 (COVID-19) S gene [Presence] in Saliva (oral fluid) by NAA with probe detection		2.16.840.1.113883.6.1	LOINC	PH_LOINC	2.72	LN
94767-1	SARS-CoV-2 S gene SerPl Ql NAA+probe	SARS coronavirus 2 S gene [Presence] in Serum or Plasma by NAA with probe detection		2.16.840.1.113883.6.1	LOINC	PH_LOINC	2.72	LN
94641-8	SARS-CoV-2 S gene XXX Ql NAA+probe	SARS coronavirus 2 S gene [Presence] in Unspecified specimen by NAA with probe detection		2.16.840.1.113883.6.1	LOINC	PH_LOINC	2.72	LN
99597-7	SARS-CoV-2 S IgG SerPl Ql IA
	SARS-CoV-2 (COVID-19) S protein IgG Ab [Presence] in Serum or Plasma by Immunoassay		2.16.840.1.113883.6.1	LOINC	PH_LOINC	2.72	LN
96603-6	SARS-CoV-2 S RBD NAb SerPl Ql IA	SARS-CoV-2 (COVID-19) S protein RBD neutralizing antibody [Presence] in Serum or Plasma by Immunoassay		2.16.840.1.113883.6.1	LOINC	PH_LOINC	2.72	LN
95970-0	SARS-CoV-2 TCRB Bld Ql Seq	SARS-CoV-2 (COVID-19) specific TCRB gene rearrangements [Presence] in Blood by Sequencing		2.16.840.1.113883.6.1	LOINC	PH_LOINC	2.72	LN
96741-4	SARS-CoV-2 variant Spec Seq	SARS-CoV-2 (COVID-19) variant [Type] in Specimen by Sequencing		2.16.840.1.113883.6.1	LOINC	PH_LOINC	2.72	LN
94763-0	SARS-CoV-2 XXX Ql Cult	SARS coronavirus 2 [Presence] in Unspecified specimen by Organism specific culture		2.16.840.1.113883.6.1	LOINC	PH_LOINC	2.72	LN
94310-0	SARS-like CoV N XXX Ql NAA+probe	SARS-like coronavirus N gene [Presence] in Unspecified specimen by NAA with probe detection		2.16.840.1.113883.6.1	LOINC	PH_LOINC	2.72	LN
96121-9	SARS-rel CoV E gene Low resp Ql NAA+prb	SARS-related coronavirus E gene [Presence] in Lower respiratory specimen by NAA with probe detection		2.16.840.1.113883.6.1	LOINC	PH_LOINC	2.72	LN
95823-1	SARS-rel CoV E gene Sal Ql NAA+probe	SARS-related coronavirus E gene [Presence] in Saliva (oral fluid) by NAA with probe detection		2.16.840.1.113883.6.1	LOINC	PH_LOINC	2.72	LN
96122-7	SARS-rel CoV E gene Upper resp Ql NAA+prb	SARS-related coronavirus E gene [Presence] in Upper respiratory specimen by NAA with probe detection		2.16.840.1.113883.6.1	LOINC	PH_LOINC	2.72	LN
94502-2	SARS-rel CoV RNA Resp Ql NAA+probe	SARS-related coronavirus RNA [Presence] in Respiratory specimen by NAA with probe detection		2.16.840.1.113883.6.1	LOINC	PH_LOINC	2.72	LN
94647-5	SARS-rel CoV RNA XXX Ql NAA+probe	SARS-related coronavirus RNA [Presence] in Unspecified specimen by NAA with probe detection		2.16.840.1.113883.6.1	LOINC	PH_LOINC	2.72	LN
94532-9	SARS-rel CoV+MERS RNA Resp Ql NAA+probe	SARS-related coronavirus+MERS coronavirus RNA [Presence] in Respiratory specimen by NAA with probe detection		2.16.840.1.113883.6.1	LOINC	PH_LOINC	2.72	LN
LAB740	Sequencing test NOS	Sequencing test NOS		2.16.840.1.114222.4.5.232	PHIN Questions	PH_PHINQuestions_CDC	20211027	PHINQUESTION
LAB609	Unknown Test Type	Unknown test		2.16.840.1.114222.4.5.232	PHIN Questions	PH_PHINQuestions_CDC	20211027	PHINQUESTION
